trade_id,pair,is_short,close_profit,close_profit_abs,stake_amount,open_date,close_date,exit_reason,strategy,trade_date,close_price,ema200,ema200_block,ema200_direction,crisis_block
191,ETH/USDT:USDT,True,0.0039881317063025,6.80299761,1706.664,2026-03-24 13:45:08.868336+00:00,2026-03-24 14:15:14.269000+00:00,roi,LiqCascadeStrategy_V04,2026-03-24 00:00:00+00:00,2155.29,2785.8346348234604,False,block_shorts_above,False
192,SOL/USDT:USDT,True,0.0113338196629398,19.3322358,1706.5656,2026-03-24 13:45:12.464941+00:00,2026-03-24 14:15:15.384000+00:00,roi,LiqCascadeStrategy_V04,2026-03-24 00:00:00+00:00,90.75,127.55391921498017,False,block_shorts_above,False
193,ETH/USDT:USDT,True,0.0106518042929651,18.26019597,1715.1395325,2026-03-24 14:20:07.631473+00:00,2026-03-24 14:50:12.374000+00:00,roi,LiqCascadeStrategy_V04,2026-03-24 00:00:00+00:00,2155.29,2785.8346348234604,False,block_shorts_above,False
194,BNB/USDT:USDT,True,-0.0322553401706827,-55.255473,1713.9213,2026-03-24 14:50:07.926374+00:00,2026-03-24 15:25:12.412000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-24 00:00:00+00:00,638.31,784.1373325260761,False,block_shorts_above,False
195,ETH/USDT:USDT,False,0.0055536577850868,9.54907905,1718.5623,2026-03-24 14:55:09.111966+00:00,2026-03-24 15:25:13.647000+00:00,roi,LiqCascadeStrategy_V04,2026-03-24 00:00:00+00:00,2155.29,2785.8346348234604,True,block_longs_below,False
196,BTC/USDT:USDT,True,-0.0139653422528323,-23.885785,1711.2172,2026-03-24 14:55:07.854948+00:00,2026-03-24 15:30:09.352000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-24 00:00:00+00:00,70523.9,86356.37486822279,False,block_shorts_above,False
197,BNB/USDT:USDT,True,8.07209837592537e-05,0.1374876,1704.0969,2026-03-24 17:10:12.202986+00:00,2026-03-24 17:44:22.529000+00:00,roi,LiqCascadeStrategy_V04,2026-03-24 00:00:00+00:00,638.31,784.1373325260761,False,block_shorts_above,False
198,ETH/USDT:USDT,False,0.002592563214045,4.42132912,1704.53686,2026-03-24 18:25:03.095206+00:00,2026-03-24 18:55:08.049000+00:00,roi,LiqCascadeStrategy_V04,2026-03-24 00:00:00+00:00,2155.29,2785.8346348234604,True,block_longs_below,False
199,SOL/USDT:USDT,False,-0.0098080496323585,-16.72700625,1704.58425,2026-03-24 18:40:07.752146+00:00,2026-03-24 19:15:12.771000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-24 00:00:00+00:00,90.75,127.55391921498017,True,block_longs_below,False
200,ETH/USDT:USDT,False,0.0031822618575742,5.42011396,1702.3757,2026-03-24 20:25:07.588111+00:00,2026-03-24 20:55:12.374000+00:00,roi,LiqCascadeStrategy_V04,2026-03-24 00:00:00+00:00,2155.29,2785.8346348234604,True,block_longs_below,False
201,SOL/USDT:USDT,False,0.0069146778384174,11.7760158,1702.1951,2026-03-24 20:30:08.029368+00:00,2026-03-24 21:00:13.226000+00:00,roi,LiqCascadeStrategy_V04,2026-03-24 00:00:00+00:00,90.75,127.55391921498017,True,block_longs_below,False
202,BTC/USDT:USDT,False,0.0001732951089078,0.2912568,1679.8584,2026-03-24 20:30:12.627239+00:00,2026-03-24 21:00:14.251000+00:00,roi,LiqCascadeStrategy_V04,2026-03-24 00:00:00+00:00,70523.9,86356.37486822279,True,block_longs_below,False
203,SOL/USDT:USDT,False,-0.0220694858835749,-37.6642433,1705.7679,2026-03-24 22:10:12.221185+00:00,2026-03-24 22:45:16.970000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-24 00:00:00+00:00,90.75,127.55391921498017,True,block_longs_below,False
204,ETH/USDT:USDT,True,-0.0104527197635757,-17.81909091,1705.585275,2026-03-24 22:35:07.653333+00:00,2026-03-24 23:10:12.696000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-24 00:00:00+00:00,2155.29,2785.8346348234604,False,block_shorts_above,False
205,BTC/USDT:USDT,False,0.0048140315424719,8.1494256,1692.0024,2026-03-24 23:10:07.824204+00:00,2026-03-24 23:40:12.893000+00:00,roi,LiqCascadeStrategy_V04,2026-03-24 00:00:00+00:00,70523.9,86356.37486822279,True,block_longs_below,False
206,BTC/USDT:USDT,True,0.0001504404097089,0.25481703,1694.6544,2026-03-24 23:50:07.673120+00:00,2026-03-25 00:21:42.004000+00:00,roi,LiqCascadeStrategy_V04,2026-03-24 00:00:00+00:00,70523.9,86356.37486822279,False,block_shorts_above,False
207,ETH/USDT:USDT,True,-0.0030766521524487,-5.21504447,1695.886645,2026-03-25 01:20:11.405891+00:00,2026-03-25 01:55:12.999000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-25 00:00:00+00:00,2168.0,2779.6870253178104,False,block_shorts_above,False
208,XRP/USDT:USDT,True,-0.013053149914884,-22.13624196,1696.70277,2026-03-25 01:20:12.650445+00:00,2026-03-25 01:55:13.940000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-25 00:00:00+00:00,1.4138,1.9153601421354833,False,block_shorts_above,False
209,BTC/USDT:USDT,True,0.0001139777097743,0.18929955,1661.67795,2026-03-25 01:30:07.272705+00:00,2026-03-25 02:00:31.011000+00:00,roi,LiqCascadeStrategy_V04,2026-03-25 00:00:00+00:00,71297.5,86206.53528807247,False,block_shorts_above,False
210,BTC/USDT:USDT,True,-0.0092672399531996,-15.6613704,1690.8168,2026-03-25 03:20:07.616181+00:00,2026-03-25 03:55:12.573000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-25 00:00:00+00:00,71297.5,86206.53528807247,False,block_shorts_above,False
211,ETH/USDT:USDT,False,-0.005818477913639,-9.82615159,1687.93989,2026-03-25 05:10:07.643856+00:00,2026-03-25 05:45:12.802000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-25 00:00:00+00:00,2168.0,2779.6870253178104,True,block_longs_below,False
212,BNB/USDT:USDT,False,-0.0080868064928808,-13.6601043,1688.33985,2026-03-25 05:10:08.877292+00:00,2026-03-25 05:45:13.755000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-25 00:00:00+00:00,647.85,782.7812394006456,True,block_longs_below,False
213,BTC/USDT:USDT,False,-0.003442299078021,-5.7617253,1672.965,2026-03-25 05:10:12.650585+00:00,2026-03-25 05:45:14.697000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-25 00:00:00+00:00,71297.5,86206.53528807247,True,block_longs_below,False
214,SOL/USDT:USDT,False,-0.0100381681325176,-16.9552205,1688.23105,2026-03-25 05:10:13.858901+00:00,2026-03-25 05:45:15.651000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-25 00:00:00+00:00,91.65,127.196666217794,True,block_longs_below,False
215,BTC/USDT:USDT,True,-0.0050479933117255,-8.429262,1670.65965,2026-03-25 06:00:10.423168+00:00,2026-03-25 06:35:12.671000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-25 00:00:00+00:00,71297.5,86206.53528807247,False,block_shorts_above,False
216,SOL/USDT:USDT,True,-0.0046987739193106,-7.87844001,1677.54,2026-03-25 07:50:02.861127+00:00,2026-03-25 08:25:07.949000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-25 00:00:00+00:00,91.65,127.196666217794,False,block_shorts_above,False
217,ETH/USDT:USDT,True,-0.0063276800304298,-10.6075954,1677.218475,2026-03-25 07:50:12.832536+00:00,2026-03-25 08:25:16.981000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-25 00:00:00+00:00,2168.0,2779.6870253178104,False,block_shorts_above,False
218,ETH/USDT:USDT,False,-0.0126181207280394,-21.12794397,1673.5761,2026-03-25 08:35:12.338216+00:00,2026-03-25 09:10:16.984000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-25 00:00:00+00:00,2168.0,2779.6870253178104,True,block_longs_below,False
219,BTC/USDT:USDT,False,-0.0035217281559637,-5.84231115,1658.103975,2026-03-25 10:00:12.977983+00:00,2026-03-25 10:35:16.991000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-25 00:00:00+00:00,71297.5,86206.53528807247,True,block_longs_below,False
220,XRP/USDT:USDT,False,-0.0063288174158289,-10.56422877,1668.39215,2026-03-25 11:15:12.831560+00:00,2026-03-25 11:50:17.008000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-25 00:00:00+00:00,1.4138,1.9153601421354833,True,block_longs_below,False
221,ETH/USDT:USDT,False,-0.0135841420531874,-22.66869947,1667.9279925,2026-03-25 11:35:03.004250+00:00,2026-03-25 12:10:08.034000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-25 00:00:00+00:00,2168.0,2779.6870253178104,True,block_longs_below,False
222,SOL/USDT:USDT,False,-0.0129864373725734,-21.6766674,1668.3432,2026-03-25 11:35:12.482932+00:00,2026-03-25 12:10:16.998000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-25 00:00:00+00:00,91.65,127.196666217794,True,block_longs_below,False
223,BTC/USDT:USDT,True,0.0051319864830848,8.4469409,1646.7632,2026-03-25 11:50:08.398970+00:00,2026-03-25 12:20:12.975000+00:00,roi,LiqCascadeStrategy_V04,2026-03-25 00:00:00+00:00,71297.5,86206.53528807247,False,block_shorts_above,False
224,BTC/USDT:USDT,True,-0.0179067183523645,-29.2794531,1635.9279,2026-03-25 12:25:07.494294+00:00,2026-03-25 13:00:11.161000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-25 00:00:00+00:00,71297.5,86206.53528807247,False,block_shorts_above,False
225,SOL/USDT:USDT,True,-0.0143443273827287,-23.78555915,1659.01525,2026-03-25 12:25:08.703917+00:00,2026-03-25 13:00:12.120000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-25 00:00:00+00:00,91.65,127.196666217794,False,block_shorts_above,False
226,XRP/USDT:USDT,True,-0.0086418394460834,-14.33250735,1659.33159,2026-03-25 12:25:09.913026+00:00,2026-03-25 13:00:13.115000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-25 00:00:00+00:00,1.4138,1.9153601421354833,False,block_shorts_above,False
227,BNB/USDT:USDT,False,-0.02659608126971,-43.7538024,1644.3,2026-03-25 13:40:12.194586+00:00,2026-03-25 14:15:17.419000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-25 00:00:00+00:00,647.85,782.7812394006456,True,block_longs_below,False
228,SOL/USDT:USDT,True,0.0027734192299401,4.5377514,1636.97625,2026-03-25 14:25:12.573015+00:00,2026-03-25 14:55:16.976000+00:00,roi,LiqCascadeStrategy_V04,2026-03-25 00:00:00+00:00,91.65,127.196666217794,False,block_shorts_above,False
229,BTC/USDT:USDT,True,0.000731112555508,1.1921636,1631.4314,2026-03-25 15:10:07.586062+00:00,2026-03-25 15:40:12.780000+00:00,roi,LiqCascadeStrategy_V04,2026-03-25 00:00:00+00:00,71297.5,86206.53528807247,False,block_shorts_above,False
230,ETH/USDT:USDT,True,0.0043432548934127,7.10910284,1637.633375,2026-03-25 15:10:12.609779+00:00,2026-03-25 15:40:13.784000+00:00,roi,LiqCascadeStrategy_V04,2026-03-25 00:00:00+00:00,2168.0,2779.6870253178104,False,block_shorts_above,False
231,SOL/USDT:USDT,True,-0.0028757142088247,-4.7062589,1637.37175,2026-03-25 15:10:13.848556+00:00,2026-03-25 15:45:17.003000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-25 00:00:00+00:00,91.65,127.196666217794,False,block_shorts_above,False
232,BNB/USDT:USDT,True,-0.0097487546402939,-15.95539395,1637.47845,2026-03-25 15:20:13.103965+00:00,2026-03-25 15:55:16.967000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-25 00:00:00+00:00,647.85,782.7812394006456,False,block_shorts_above,False
233,BTC/USDT:USDT,False,-0.012394139111982,-20.139665,1624.1225,2026-03-25 16:30:12.775577+00:00,2026-03-25 17:05:17.022000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-25 00:00:00+00:00,71297.5,86206.53528807247,True,block_longs_below,False
234,ETH/USDT:USDT,True,-0.0045842634359206,-7.47500503,1631.39499,2026-03-25 20:25:12.857934+00:00,2026-03-25 21:00:16.737000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-25 00:00:00+00:00,2168.0,2779.6870253178104,False,block_shorts_above,False
235,BTC/USDT:USDT,False,0.018317886836116,29.5950473,1614.829125,2026-03-25 22:20:08.047130+00:00,2026-03-25 22:50:12.396000+00:00,roi,LiqCascadeStrategy_V04,2026-03-25 00:00:00+00:00,71297.5,86206.53528807247,True,block_longs_below,False
236,ETH/USDT:USDT,False,-0.0018839865674119,-3.07204065,1629.791555,2026-03-25 22:35:07.709457+00:00,2026-03-25 23:10:12.707000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-25 00:00:00+00:00,2168.0,2779.6870253178104,True,block_longs_below,False
237,ETH/USDT:USDT,True,0.0112332251673471,18.36018716,1635.2714,2026-03-26 02:10:08.049109+00:00,2026-03-26 02:40:12.698000+00:00,roi,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,2059.17,2772.517700298509,False,block_shorts_above,False
238,BTC/USDT:USDT,True,0.0042313126688273,6.9117162,1634.2857,2026-03-26 02:15:07.961903+00:00,2026-03-26 02:45:08.735000+00:00,roi,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,68788.0,86033.2164955217,False,block_shorts_above,False
239,SOL/USDT:USDT,True,0.0043650114530949,7.1341677,1635.216,2026-03-26 02:20:08.079838+00:00,2026-03-26 02:50:12.731000+00:00,roi,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,86.47,126.79142567966908,False,block_shorts_above,False
240,XRP/USDT:USDT,True,0.004277809181054,6.99261853,1635.44382,2026-03-26 02:35:13.020075+00:00,2026-03-26 03:05:16.996000+00:00,roi,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,1.3599,1.909833174479889,False,block_shorts_above,False
241,XRP/USDT:USDT,True,-0.0123096534346109,-20.21761271,1643.2409475,2026-03-26 03:25:07.175944+00:00,2026-03-26 04:00:09.770000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,1.3599,1.909833174479889,False,block_shorts_above,False
242,SOL/USDT:USDT,True,-0.0064184784360406,-10.539325,1642.85,2026-03-26 03:30:08.073543+00:00,2026-03-26 04:05:11.949000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,86.47,126.79142567966908,False,block_shorts_above,False
243,BNB/USDT:USDT,True,0.0111461790364275,18.2252565,1635.93045,2026-03-26 05:15:12.004950+00:00,2026-03-26 05:45:16.958000+00:00,roi,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,628.75,781.248589956447,False,block_shorts_above,False
244,BTC/USDT:USDT,True,0.0042764361267274,6.9101292,1616.67,2026-03-26 05:50:12.961389+00:00,2026-03-26 06:20:13.747000+00:00,roi,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,68788.0,86033.2164955217,False,block_shorts_above,False
245,ETH/USDT:USDT,True,0.001699538475758,2.78638798,1640.31701,2026-03-26 05:50:14.210106+00:00,2026-03-26 06:20:18.710000+00:00,roi,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,2059.17,2772.517700298509,False,block_shorts_above,False
246,BNB/USDT:USDT,True,0.0062430750726361,10.2358825,1640.378,2026-03-26 05:50:15.447188+00:00,2026-03-26 06:20:19.679000+00:00,roi,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,628.75,781.248589956447,False,block_shorts_above,False
247,BTC/USDT:USDT,False,-0.0113626386835258,-18.33152173,1612.5093,2026-03-26 07:55:03.298029+00:00,2026-03-26 08:30:07.869000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,68788.0,86033.2164955217,True,block_longs_below,False
248,BTC/USDT:USDT,False,-0.0180114268432898,-29.0234654,1610.5865,2026-03-26 09:10:07.682284+00:00,2026-03-26 09:45:08.434000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,68788.0,86033.2164955217,True,block_longs_below,False
249,BNB/USDT:USDT,False,3.44589488857124e-05,0.0564764,1638.1282,2026-03-26 09:35:10.499987+00:00,2026-03-26 10:06:12.454000+00:00,roi,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,628.75,781.248589956447,True,block_longs_below,False
250,ETH/USDT:USDT,True,0.0008180094978246,1.3413884,1640.6404,2026-03-26 09:35:06.570259+00:00,2026-03-26 10:09:06.990000+00:00,roi,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,2059.17,2772.517700298509,False,block_shorts_above,False
251,SOL/USDT:USDT,True,-0.0108495702645531,-17.7958294,1641.0541,2026-03-26 09:35:09.273520+00:00,2026-03-26 10:10:11.987000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,86.47,126.79142567966908,False,block_shorts_above,False
252,XRP/USDT:USDT,True,-0.0042945842699716,-7.04419379,1641.0709875,2026-03-26 09:35:11.701007+00:00,2026-03-26 10:10:12.971000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,1.3599,1.909833174479889,False,block_shorts_above,False
253,ETH/USDT:USDT,True,-0.0060097356277726,-9.82338532,1635.39631,2026-03-26 10:10:08.152687+00:00,2026-03-26 10:45:12.598000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,2059.17,2772.517700298509,False,block_shorts_above,False
254,BTC/USDT:USDT,True,0.0010130909065599,1.6490514,1628.55705,2026-03-26 11:25:12.139381+00:00,2026-03-26 12:00:10.087000+00:00,roi,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,68788.0,86033.2164955217,False,block_shorts_above,False
255,BTC/USDT:USDT,False,0.0002512080135244,0.4013822,1597.0096,2026-03-26 13:10:07.670692+00:00,2026-03-26 13:44:56.997000+00:00,roi,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,68788.0,86033.2164955217,True,block_longs_below,False
256,BTC/USDT:USDT,False,-0.0061863822017332,-9.9103757,1601.1657,2026-03-26 13:50:07.781239+00:00,2026-03-26 14:25:10.786000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,68788.0,86033.2164955217,True,block_longs_below,False
257,ETH/USDT:USDT,False,-0.0127885338988668,-20.84443678,1629.11714,2026-03-26 13:50:09.440521+00:00,2026-03-26 14:25:11.792000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,2059.17,2772.517700298509,True,block_longs_below,False
258,SOL/USDT:USDT,False,-0.0126834978232809,-20.67227085,1629.04115,2026-03-26 13:50:10.834707+00:00,2026-03-26 14:25:12.786000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,86.47,126.79142567966908,True,block_longs_below,False
259,XRP/USDT:USDT,False,-0.0119897294631183,-19.54235374,1629.10994,2026-03-26 13:55:09.205986+00:00,2026-03-26 14:30:12.714000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,1.3599,1.909833174479889,True,block_longs_below,False
260,BTC/USDT:USDT,True,0.0142934925464135,23.00742345,1610.44845,2026-03-26 14:55:12.627448+00:00,2026-03-26 15:25:17.031000+00:00,roi,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,68788.0,86033.2164955217,False,block_shorts_above,False
261,BNB/USDT:USDT,True,-0.0100699288020388,-16.2466535,1614.19025,2026-03-26 15:20:04.281502+00:00,2026-03-26 15:55:08.065000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,628.75,781.248589956447,False,block_shorts_above,False
262,ETH/USDT:USDT,True,-0.0225669176920141,-36.42626312,1614.951845,2026-03-26 15:20:07.910721+00:00,2026-03-26 15:55:09.067000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,2059.17,2772.517700298509,False,block_shorts_above,False
263,SOL/USDT:USDT,True,0.0010477607526533,1.685223,1609.209,2026-03-26 16:40:07.679022+00:00,2026-03-26 17:10:11.628000+00:00,roi,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,86.47,126.79142567966908,False,block_shorts_above,False
264,ETH/USDT:USDT,True,-0.0081753841230222,-13.1471028,1608.9372,2026-03-26 16:50:12.614341+00:00,2026-03-26 17:25:15.783000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,2059.17,2772.517700298509,False,block_shorts_above,False
265,BTC/USDT:USDT,True,0.0223615392981764,35.720091,1598.188725,2026-03-26 17:55:12.350435+00:00,2026-03-26 18:25:17.005000+00:00,roi,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,68788.0,86033.2164955217,False,block_shorts_above,False
266,ETH/USDT:USDT,True,0.0197253314737178,31.68154193,1606.9383,2026-03-26 18:00:08.442968+00:00,2026-03-26 18:30:10.247000+00:00,roi,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,2059.17,2772.517700298509,False,block_shorts_above,False
267,XRP/USDT:USDT,True,0.0004707447557558,0.75642255,1607.6673,2026-03-26 18:05:08.089213+00:00,2026-03-26 18:35:12.414000+00:00,roi,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,1.3599,1.909833174479889,False,block_shorts_above,False
268,BNB/USDT:USDT,True,-0.0148546952342589,-23.8378565,1605.53825,2026-03-26 18:20:08.909726+00:00,2026-03-26 18:55:12.008000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,628.75,781.248589956447,False,block_shorts_above,False
269,SOL/USDT:USDT,True,-0.0095993942917404,-15.543391,1620.0154,2026-03-26 18:30:11.350278+00:00,2026-03-26 19:05:12.596000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,86.47,126.79142567966908,False,block_shorts_above,False
270,SOL/USDT:USDT,True,0.0062874563084602,10.13323,1612.46435,2026-03-26 19:30:10.059322+00:00,2026-03-26 20:00:13.132000+00:00,roi,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,86.47,126.79142567966908,False,block_shorts_above,False
271,SOL/USDT:USDT,False,0.001467745017023,2.37079125,1614.45375,2026-03-26 20:15:08.976772+00:00,2026-03-26 20:45:11.219000+00:00,roi,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,86.47,126.79142567966908,True,block_longs_below,False
272,XRP/USDT:USDT,False,0.0071411206519517,11.53365952,1614.29783,2026-03-26 20:15:13.863762+00:00,2026-03-26 20:45:15.677000+00:00,roi,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,1.3599,1.909833174479889,True,block_longs_below,False
273,BTC/USDT:USDT,False,9.14335366949559e-05,0.1453945,1589.3713,2026-03-26 20:15:07.734375+00:00,2026-03-26 20:47:35.222000+00:00,roi,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,68788.0,86033.2164955217,True,block_longs_below,False
274,ETH/USDT:USDT,False,-0.0019990004997501,-3.22956851,1614.784255,2026-03-26 20:15:12.621805+00:00,2026-03-26 20:50:17.431000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,2059.17,2772.517700298509,True,block_longs_below,False
275,XRP/USDT:USDT,False,-0.0050679019795457,-8.19779137,1616.78236,2026-03-26 21:40:02.751594+00:00,2026-03-26 22:15:08.020000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,1.3599,1.909833174479889,True,block_longs_below,False
276,ETH/USDT:USDT,True,-0.020878803716292,-33.70286142,1615.02171,2026-03-26 22:30:07.511343+00:00,2026-03-26 23:05:12.409000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,2059.17,2772.517700298509,False,block_shorts_above,False
277,BTC/USDT:USDT,False,-0.008617076786581,-13.6670485,1585.2497,2026-03-26 23:05:07.853959+00:00,2026-03-26 23:40:12.400000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,68788.0,86033.2164955217,True,block_longs_below,False
278,ETH/USDT:USDT,True,-0.021046156726228,-33.82997092,1608.2221,2026-03-26 23:40:07.718793+00:00,2026-03-27 00:15:11.971000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-26 00:00:00+00:00,2059.17,2772.517700298509,False,block_shorts_above,False
279,BTC/USDT:USDT,True,-0.0205644048085506,-32.7641604,1594.04325,2026-03-27 00:40:07.633969+00:00,2026-03-27 01:15:12.684000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-27 00:00:00+00:00,66364.2,85837.50485118786,False,block_shorts_above,False
280,ETH/USDT:USDT,True,-0.0241359086212901,-38.56863576,1598.7767575,2026-03-27 00:40:08.857501+00:00,2026-03-27 01:15:14.032000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-27 00:00:00+00:00,1991.58,2764.747174431977,False,block_shorts_above,False
281,BTC/USDT:USDT,False,-0.0067381798958145,-10.4748705,1553.778,2026-03-27 02:05:07.624817+00:00,2026-03-27 02:40:12.838000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-27 00:00:00+00:00,66364.2,85837.50485118786,True,block_longs_below,False
282,ETH/USDT:USDT,False,-0.006662454540751,-10.56034416,1584.26096,2026-03-27 02:05:12.369982+00:00,2026-03-27 02:40:13.835000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-27 00:00:00+00:00,1991.58,2764.747174431977,True,block_longs_below,False
283,SOL/USDT:USDT,True,-0.0100566742601265,-15.88937425,1580.773375,2026-03-27 04:05:07.658933+00:00,2026-03-27 04:40:08.470000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-27 00:00:00+00:00,83.03,126.35598852498924,False,block_shorts_above,False
284,ETH/USDT:USDT,True,-0.010549949344574,-16.66490919,1580.410035,2026-03-27 04:05:12.382895+00:00,2026-03-27 04:40:16.975000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-27 00:00:00+00:00,1991.58,2764.747174431977,False,block_shorts_above,False
285,XRP/USDT:USDT,True,-0.0137297537853048,-21.69346524,1580.8234975,2026-03-27 04:20:12.786532+00:00,2026-03-27 04:55:16.949000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-27 00:00:00+00:00,1.325,1.9040139378004906,False,block_shorts_above,False
286,BTC/USDT:USDT,True,0.0405193333098275,62.9581407,1554.55755,2026-03-27 08:20:11.983091+00:00,2026-03-27 08:39:02.012000+00:00,roi,LiqCascadeStrategy_V04,2026-03-27 00:00:00+00:00,66364.2,85837.50485118786,False,block_shorts_above,False
287,ETH/USDT:USDT,True,0.0097083977104784,15.23524244,1570.0699875,2026-03-27 08:30:12.386948+00:00,2026-03-27 09:00:14.100000+00:00,roi,LiqCascadeStrategy_V04,2026-03-27 00:00:00+00:00,1991.58,2764.747174431977,False,block_shorts_above,False
288,XRP/USDT:USDT,True,0.0040375657418591,6.38642987,1582.5438125,2026-03-27 08:40:11.310876+00:00,2026-03-27 09:10:52.514000+00:00,roi,LiqCascadeStrategy_V04,2026-03-27 00:00:00+00:00,1.325,1.9040139378004906,False,block_shorts_above,False
289,BTC/USDT:USDT,True,0.0031784885754487,4.99605765,1572.6207,2026-03-27 08:40:08.016856+00:00,2026-03-27 09:11:21.979000+00:00,roi,LiqCascadeStrategy_V04,2026-03-27 00:00:00+00:00,66364.2,85837.50485118786,False,block_shorts_above,False
290,BNB/USDT:USDT,True,0.0006596875618366,1.0428462,1581.60915,2026-03-27 08:40:09.616184+00:00,2026-03-27 09:11:22.960000+00:00,roi,LiqCascadeStrategy_V04,2026-03-27 00:00:00+00:00,613.72,779.581638493939,False,block_shorts_above,False
